"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-21","0.0","25.0","-5.2","1.4","-11.6","-6.0","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-22","0.0","25.0","-6.7","0.2","-15.1","-15.1","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-23","0.0","25.0","-13.9","-3.3","-21.2","-21.2","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-24","0.0","25.0","-17.8","-5.8","-24.8","-22.4","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-25","0.0","25.0","-17.1","-3.5","-24.8","-20.2","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-26","0.0","25.0","-17.5","-6.2","-23.9","-22.3","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-27","0.0","25.0","-16.6","-5.7","-25.2","-9.6","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-28","0.0","25.0","-4.9","-1.4","-10.2","-3.6","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-29","0.0","51.0","-1.1","1.3","-3.6","-0.7","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-30","0.0","51.0","-0.4","3.7","-3.3","-3.3","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-10-31","0.0","25.0","-7.1","1.2","-13.3","-13.3","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-01","0.0","51.0","-11.0","-0.1","-16.9","-12.1","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-02","0.0","51.0","-6.4","2.6","-12.1","-9.0","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-03","0.0","51.0","-5.8","-1.9","-10.1","-4.4","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-04","0.0","51.0","-7.2","-4.4","-13.2","-6.4","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-05","0.0","76.0","-6.1","-0.4","-10.3","-6.4","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-06","0.0","76.0","-8.8","-4.9","-13.8","-13.8","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-07","0.0","76.0","-10.8","-5.0","-16.5","-12.4","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-08","0.0","76.0","-9.5","-4.6","-14.9","-10.0","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-09","0.0","76.0","-8.3","-2.8","-15.7","-3.7","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-10","0.0","51.0","-0.8","2.7","-3.7","0.8","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-11","0.0","51.0","-1.7","0.8","-4.3","-1.0","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-12","0.0","51.0","-2.3","0.0","-5.9","-3.2","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-13","0.0","51.0","-6.1","-2.5","-8.9","-8.7","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-14","0.0","51.0","-8.6","-3.7","-13.2","-10.2","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-15","0.0","51.0","-10.8","-5.8","-16.8","-15.8","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-16","0.0","51.0","-12.0","-7.4","-18.8","-9.7","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-17","0.0","76.0","-11.2","-9.7","-13.2","-13.2","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-18","0.0","51.0","-19.1","-13.2","-26.4","-23.4","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-19","0.0","76.0","-23.8","-20.4","-25.9","-23.1","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-20","0.0","51.0","-23.6","-19.8","-27.7","-24.1","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-21","0.0","51.0","-26.0","-21.3","-29.9","-29.9","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-22","0.0","51.0","-29.3","-24.9","-31.2","-31.2","5.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-23","2.5","76.0","-29.2","-23.7","-31.4","-30.8","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-24","0.0","76.0","-29.4","-23.9","-31.8","-30.2","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-25","0.0","76.0","-20.9","-15.4","-30.2","-16.8","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-26","0.0","76.0","-14.7","-11.5","-17.8","-12.2","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-27","0.0","76.0","-15.9","-11.7","-20.8","-14.9","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-28","0.0","25.0","-13.5","-9.8","-18.3","-17.2","7.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-29","17.8","178.0","-13.7","-12.7","-17.2","-12.8","25.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-11-30","0.0","178.0","-15.2","-10.4","-21.2","-10.4","25.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-01","0.0","152.0","-9.7","-4.4","-12.9","-8.9","25.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-02","2.5","178.0","-8.1","-6.0","-9.6","-9.2","27.9"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-03","2.5","229.0","-12.2","-9.2","-16.0","-16.0","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-04","0.0","203.0","-22.2","-16.0","-31.5","-31.5","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-05","0.0","203.0","-34.4","-31.5","-36.3","-36.0","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-06","0.0","203.0","-26.4","-22.3","-36.0","-26.1","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-07","0.0","203.0","-27.7","-21.6","-30.8","-30.6","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-08","0.0","203.0","-24.1","-18.6","-31.4","-27.0","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-09","0.0","203.0","-31.4","-27.0","-35.8","-35.8","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-10","0.0","203.0","-35.7","-33.1","-36.9","-35.8","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-11","0.0","203.0","-35.2","-32.2","-36.6","-35.8","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-12","0.0","203.0","-35.8","-33.1","-37.1","-37.0","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-13","0.0","203.0","-36.3","-34.1","-38.1","-35.7","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-14","0.0","203.0","-36.9","-34.5","-38.1","-38.1","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-15","0.0","203.0","-32.4","-23.3","-38.4","-23.3","30.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-16","5.1","254.0","-15.1","-9.4","-23.3","-9.4","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-17","0.0","203.0","-7.8","-5.0","-11.7","-7.1","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-18","0.0","254.0","-10.6","-4.8","-16.3","-11.2","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-19","0.0","254.0","-9.1","-4.1","-16.8","-5.3","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-20","0.0","254.0","-4.2","0.0","-9.7","-9.7","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-21","0.0","254.0","-14.2","-8.9","-18.9","-17.8","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-22","0.0","254.0","-16.2","-12.6","-20.5","-12.6","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-23","0.0","254.0","-12.4","-10.7","-15.9","-15.9","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-24","0.0","254.0","-15.6","-13.0","-18.4","-13.4","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-25","0.0","254.0","-10.6","-7.2","-13.6","-10.3","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-26","0.0","254.0","-10.7","-7.9","-15.8","-15.8","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-27","0.0","229.0","-17.0","-13.5","-21.8","-21.8","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-28","0.0","229.0","-17.3","-13.1","-23.8","-13.1","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-29","0.0","229.0","-13.3","-10.9","-16.7","-11.1","35.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-30","7.6","330.0","-8.1","-3.1","-15.8","-15.8","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2016-12-31","0.0","305.0","-20.4","-15.2","-24.9","-24.8","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-01","0.0","305.0","-23.8","-20.9","-25.9","-25.9","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-02","0.0","279.0","-27.1","-24.8","-29.1","-29.0","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-03","0.0","279.0","-28.7","-25.6","-30.7","-26.8","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-04","0.0","279.0","-24.8","-22.7","-27.5","-23.3","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-05","0.0","279.0","-25.9","-20.3","-29.8","-24.8","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-06","0.0","305.0","-14.6","-10.3","-25.8","-25.8","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-07","0.0","279.0","-31.1","-25.7","-34.4","-34.4","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-08","0.0","279.0","-31.9","-27.7","-34.4","-33.9","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-09","0.0","279.0","-32.1","-27.3","-34.5","-32.1","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-10","0.0","279.0","-31.3","-25.9","-33.8","-32.2","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-11","0.0","254.0","-31.6","-26.6","-33.5","-33.5","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-12","0.0","279.0","-24.4","-16.0","-34.1","-23.3","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-13","0.0","279.0","-16.3","-10.9","-24.0","-10.9","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-14","0.0","279.0","-2.1","5.9","-10.9","3.1","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-15","0.0","279.0","-1.2","4.9","-9.9","-9.9","45.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-16","2.5","305.0","-9.6","0.3","-16.5","-4.2","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-17","0.0","279.0","-10.2","-4.2","-15.8","-15.8","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-18","0.0","305.0","-18.8","-15.7","-23.6","-23.6","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-19","0.0","305.0","-26.6","-19.4","-35.4","-35.4","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-20","0.0","305.0","-34.2","-26.5","-37.7","-33.9","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-21","0.0","305.0","-30.3","-24.3","-33.9","-33.3","48.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-22","5.1","381.0","-28.1","-21.7","-36.5","-21.7","55.9"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-23","5.1","406.0","-17.5","-14.4","-21.7","-14.7","58.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-24","0.0","381.0","-13.5","-11.7","-16.7","-12.2","58.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-25","5.1","432.0","-9.0","-4.3","-12.3","-11.2","63.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-26","0.0","432.0","-7.3","1.2","-13.1","-9.1","63.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-27","0.0","432.0","-5.8","-1.4","-11.7","-11.7","63.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-28","2.5","457.0","-5.2","-0.7","-12.7","-8.1","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-29","0.0","432.0","-11.4","-3.9","-18.2","-17.8","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-30","0.0","432.0","-14.2","-6.3","-18.7","-14.3","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-01-31","0.0","406.0","-11.9","-5.2","-16.9","-12.8","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-01","0.0","381.0","-16.6","-10.6","-23.4","-23.1","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-02","0.0","381.0","-14.2","-8.9","-23.1","-19.6","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-03","0.0","406.0","-20.1","-12.6","-24.9","-24.9","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-04","0.0","406.0","-22.7","-11.5","-27.5","-26.2","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-05","0.0","406.0","-23.4","-12.6","-29.3","-23.6","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-06","0.0","381.0","-23.9","-12.5","-29.6","-29.0","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-07","0.0","381.0","-26.9","-14.6","-32.7","-30.7","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-08","0.0","381.0","-26.2","-13.9","-32.8","-27.9","66.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-09","2.5","406.0","-22.8","-16.8","-30.3","-17.0","68.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-10","0.0","432.0","-15.8","-11.3","-19.9","-14.6","68.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-11","10.2","533.0","-14.8","-13.1","-20.6","-19.2","78.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-12","0.0","508.0","-17.1","-10.4","-26.9","-10.4","78.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-13","20.3","533.0","-2.8","1.1","-10.4","0.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-14","0.0","508.0","1.3","6.2","-1.8","-1.2","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-15","0.0","483.0","-0.7","5.6","-4.7","-4.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-16","0.0","483.0","-8.9","-0.9","-18.9","-18.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-17","2.5","483.0","-9.1","0.1","-20.6","-6.2","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-18","0.0","483.0","-7.2","1.3","-16.1","-16.1","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-19","0.0","483.0","-16.1","-3.9","-23.4","-22.8","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-20","0.0","483.0","-20.2","-7.3","-27.8","-26.1","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-21","0.0","483.0","-21.5","-9.4","-30.5","-25.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-22","0.0","483.0","-13.5","-6.5","-25.8","-10.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-23","0.0","483.0","-11.7","-2.4","-19.2","-15.4","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-24","2.5","533.0","-10.1","-0.7","-19.7","-5.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-25","2.5","533.0","-6.8","-0.4","-13.3","-12.5","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-26","0.0","508.0","-8.1","-1.8","-12.7","-7.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-27","0.0","508.0","-8.2","-2.8","-14.7","-14.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-02-28","0.0","508.0","-9.1","-4.5","-15.9","-13.2","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-01","0.0","508.0","-17.1","-11.1","-26.4","-26.3","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-02","0.0","508.0","-22.3","-13.4","-32.0","-25.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-03","0.0","508.0","-18.6","-8.7","-27.4","-24.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-04","0.0","508.0","-22.9","-10.2","-32.7","-30.3","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-05","0.0","508.0","-21.8","-9.8","-34.9","-16.3","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-06","0.0","508.0","-19.8","-13.2","-32.1","-32.1","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-07","0.0","508.0","-27.1","-12.8","-38.3","-32.6","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-08","0.0","508.0","-24.2","-10.8","-36.2","-26.4","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-09","0.0","508.0","-23.6","-10.0","-34.9","-30.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-10","0.0","508.0","-23.6","-7.6","-35.9","-28.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-11","0.0","508.0","-21.9","-6.4","-34.3","-27.6","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-12","0.0","508.0","-17.8","-6.2","-33.0","-12.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-13","0.0","508.0","-13.4","-8.8","-20.1","-19.7","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-14","0.0","508.0","-15.9","-8.2","-26.4","-12.9","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-15","2.5","533.0","-13.3","-10.3","-16.3","-16.2","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-16","0.0","533.0","-16.2","-7.8","-25.8","-25.8","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-17","0.0","533.0","-20.7","-8.5","-31.4","-27.4","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-18","0.0","533.0","-19.4","-6.2","-31.6","-21.9","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-19","0.0","533.0","-12.9","-4.8","-21.9","-13.1","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-20","2.5","559.0","-6.2","1.2","-13.1","-4.3","104.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-21","7.6","635.0","-7.3","-4.3","-15.7","-15.7","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-22","0.0","610.0","-11.9","-1.4","-20.1","-19.8","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-23","0.0","610.0","-11.6","-0.2","-22.9","-12.9","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-24","0.0","610.0","-8.4","-0.8","-16.4","-10.9","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-25","0.0","610.0","-8.4","-0.3","-14.1","-12.4","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-26","0.0","610.0","-7.7","-1.7","-13.6","-10.3","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-27","0.0","584.0","-6.1","0.5","-16.8","-3.8","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-28","0.0","584.0","-1.3","6.8","-9.6","-1.7","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-29","0.0","584.0","0.1","7.8","-10.0","1.4","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-30","0.0","584.0","-0.1","3.8","-5.8","-3.1","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-03-31","0.0","559.0","2.3","10.1","-4.3","-1.1","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-01","0.0","533.0","2.4","8.6","-1.9","-1.9","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-02","0.0","533.0","2.1","7.6","-4.5","-4.5","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-03","0.0","533.0","-1.5","5.3","-10.9","-0.7","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-04","0.0","508.0","4.1","11.8","-2.9","-0.3","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-05","0.0","508.0","3.3","8.6","-1.5","-0.4","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-06","0.0","483.0","3.1","10.2","-3.0","-3.0","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-07","0.0","457.0","-0.1","7.9","-8.2","-2.7","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-08","0.0","432.0","0.5","9.2","-8.3","-1.9","116.8"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-09","0.0","406.0","2.2","9.1","-3.4","-1.0","114.3"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-10","0.0","381.0","3.8","11.1","-1.6","0.6","109.2"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-11","0.0","356.0","3.1","10.2","-3.1","-1.8","101.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-12","0.0","305.0","3.8","10.9","-5.6","6.4","99.1"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-13","0.0","305.0","5.2","9.4","-1.2","4.3","91.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-14","0.0","279.0","3.6","10.8","-3.0","-3.0","88.9"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-15","0.0","279.0","2.1","10.5","-6.4","-1.3","83.8"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-16","0.0","254.0","2.8","10.6","-5.1","-2.8","78.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-17","0.0","229.0","2.2","9.2","-5.9","2.6","73.7"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-18","0.0","229.0","3.8","8.7","-1.9","2.7","68.6"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-19","0.0","203.0","2.9","8.5","-4.5","2.1","63.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-20","0.0","203.0","2.1","9.8","-5.4","-3.6","58.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-21","0.0","178.0","2.5","12.1","-7.3","-1.2","50.8"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-22","0.0","152.0","3.8","13.1","-5.4","-2.2","43.2"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-23","0.0","102.0","4.8","13.8","-5.1","2.1","25.4"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-24","0.0","51.0","6.4","12.6","0.9","2.8","10.2"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-25","0.0","25.0","6.1","13.4","-0.3","1.3","2.5"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-26","0.0","0.0","6.2","14.7","-0.4","0.4","0.0"
"USS0042M01S","MAY CREEK, AK US","61.35","-142.71","490.7","2017-04-27","0.0","0.0","5.6","12.1","-0.9","4.4","0.0"
